0.01,0.05636
0.41394,0.095939
0.81788,0.17597
1.2218,0.28845
1.6258,0.43075
2.0297,0.54034
2.4336,0.54102
2.8376,0.48469
3.2415,0.4316
3.6455,0.39548
4.0494,0.37539
4.4533,0.3694
4.8573,0.37724
5.2612,0.4009
5.6652,0.4451
6.0691,0.51579
6.473,0.60313
6.877,0.62412
7.2809,0.50386
7.6848,0.3584
8.0888,0.25612
8.4927,0.19002
8.8967,0.14621
9.3006,0.11592
9.7045,0.094123
10.108,0.077915
10.512,0.065521
10.916,0.055824
11.32,0.048089
11.724,0.041817
12.128,0.03666
12.532,0.032368
12.936,0.028757
13.34,0.02569
13.744,0.023063
14.148,0.020796
14.552,0.018827
14.956,0.017106
15.36,0.015592
15.764,0.014255
16.168,0.013068
16.572,0.01201
16.975,0.011062
17.379,0.010211
17.783,0.0094437
18.187,0.0087496
18.591,0.00812
18.995,0.0075472
19.399,0.0070248
19.803,0.0065472
20.207,0.0061096
20.611,0.0057078
21.015,0.0053382
21.419,0.0049975
21.823,0.0046829
22.227,0.004392
22.631,0.0041225
23.035,0.0038726
23.438,0.0036405
23.842,0.0034247
24.246,0.0032237
24.65,0.0030365
25.054,0.0028618
25.458,0.0026986
25.862,0.0025462
26.266,0.0024035
26.67,0.00227
27.074,0.0021449
27.478,0.0020276
27.882,0.0019176
28.286,0.0018143
28.69,0.0017173
29.094,0.0016262
29.498,0.0015405
29.902,0.0014598
30.305,0.001384
30.709,0.0013125
31.113,0.0012452
31.517,0.0011817
31.921,0.0011219
32.325,0.0010655
32.729,0.0010123
33.133,0.00096207
33.537,0.00091464
33.941,0.00086984
34.345,0.00082751
34.749,0.0007875
35.153,0.00074968
35.557,0.0007139
35.961,0.00068005
36.365,0.00064802
36.768,0.00061769
37.172,0.00058898
37.576,0.00056177
37.98,0.000536
38.384,0.00051156
38.788,0.0004884
39.192,0.00046643
39.596,0.00044558
40,0.0004258
