0.01,8.58e-06
0.41394,0.00034955
0.81788,0.00066122
1.2218,0.00092591
1.6258,0.0011394
2.0297,0.0013065
2.4336,0.0014359
2.8376,0.0015366
3.2415,0.001616
3.6455,0.0016805
4.0494,0.0017346
4.4533,0.0017823
4.8573,0.0018265
5.2612,0.0018697
5.6652,0.0019144
6.0691,0.0019626
6.473,0.0020166
6.877,0.0020789
7.2809,0.0021524
7.6848,0.0022406
8.0888,0.0023481
8.4927,0.002481
8.8967,0.0026476
9.3006,0.0028593
9.7045,0.0031322
10.108,0.0034876
10.512,0.003949
10.916,0.0045222
11.32,0.0051221
11.724,0.0054433
12.128,0.0051127
12.532,0.004278
12.936,0.0033989
13.34,0.0026877
13.744,0.0021538
14.148,0.001756
14.552,0.0014554
14.956,0.0012235
15.36,0.0010412
15.764,0.00089524
16.168,0.00077651
16.572,0.00067861
16.975,0.0005969
17.379,0.000528
17.783,0.00046937
18.187,0.00041907
18.591,0.00037562
18.995,0.00033784
19.399,0.00030481
19.803,0.00027578
20.207,0.00025016
20.611,0.00022745
21.015,0.00020725
21.419,0.00018921
21.823,0.00017305
22.227,0.00015854
22.631,0.00014548
23.035,0.00013368
23.438,0.00012301
23.842,0.00011334
24.246,0.00010455
24.65,9.6552e-05
25.054,8.9262e-05
25.458,8.2606e-05
25.862,7.652e-05
26.266,7.0947e-05
26.67,6.5838e-05
27.074,6.1149e-05
27.478,5.684e-05
27.882,5.2875e-05
28.286,4.9224e-05
28.69,4.5858e-05
29.094,4.2752e-05
29.498,3.9884e-05
29.902,3.7233e-05
30.305,3.4781e-05
30.709,3.2511e-05
31.113,3.0407e-05
31.517,2.8457e-05
31.921,2.6648e-05
32.325,2.4968e-05
32.729,2.3407e-05
33.133,2.1956e-05
33.537,2.0606e-05
33.941,1.935e-05
34.345,1.818e-05
34.749,1.709e-05
35.153,1.6074e-05
35.557,1.5125e-05
35.961,1.424e-05
36.365,1.3414e-05
36.768,1.2641e-05
37.172,1.1919e-05
37.576,1.1244e-05
37.98,1.0611e-05
38.384,1.002e-05
38.788,9.4652e-06
39.192,8.9456e-06
39.596,8.4584e-06
40,8.0013e-06
